Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Hash,Category,Family
62163,7372,10960,38308,89504,13904,0,16095,12415,3679,160,2,6,2,2,0,11,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,45,0,0,0,27,0,10,10,8,18,8,8,27,0,0,0,0,0,0,0,0,2,16,0,0,0,0,32,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,8,592,4,479,5,3,0,2603,961,1467,3468,3056,11555,185,a38c78a54d540ef803ea6cc9f1eae291d399351f6f613b6613dbac77ed83bfd1,Adware,kyview
176128,33916,36104,119532,88376,35624,0,57765,46998,10766,66,2,6,1,4,0,40,39,13,52,3,0,1,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,21,0,0,0,0,13,0,185,27,0,27,79,30,60,66,10,76,2,2,108,0,6,0,0,4,6,26,29,10,0,28,28,310,156,11,20,0,2,0,4,2,0,0,0,6,8,5,0,0,0,0,0,0,38,0,0,0,6,0,2,0,0,0,10,18,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,85,2,2,13350157,9787,301225,5562,6,2,1874,2502,1190,4509,1484,11559,187,7c030aea573723a9b968f505dd8cda257d21bedebbae739927ded9fef635d704,Adware,appad
99533,26504,10576,64328,93012,27076,0,35635,29816,5818,260,4,12,9,4,0,51,47,13,53,4,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,37,2,34,0,0,68,34,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,8,8,0,0,0,0,0,0,0,80,0,0,0,1,0,0,0,0,22,0,1,121710,152,12213,142,3,0,1508,3269,1770,3186,2362,12095,190,6a66cb0b5ca90285e25d4e2bbea14cdaa2a8d62863f53f2896e36e6ba6912550,Adware,airpush
101815,19896,10480,69596,101416,21756,0,27336,20326,7009,171,4,7,3,4,0,31,39,17,38,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,30,0,0,0,2,0,0,0,28,28,1,1,2,0,0,0,0,1,0,15,17,0,10,0,0,134,78,0,0,0,0,10,5,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,5,0,1,0,2,0,0,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,1,28381,103,18169,112,4,1,2710,1304,1820,3256,827,9917,191,092e79f121c7770073e07656e0e7368588aaeaf964ed1548c3f4ebbb4f0cbe54,Adware,airpush
33679,3128,11112,25368,78548,3136,0,7927,5506,2420,0,0,4,0,2,0,3,23,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,3037,1538,2621,837,1448,9481,188,39fe44f32ccfa70f128f3fd3b521e87385b764a50277bdfeedf56c9add05ab80,Adware,kuguo
100998,38684,10744,48812,100036,40452,0,28769,23217,5551,18,1,8,2,4,0,32,34,14,45,3,0,2,0,0,0,0,0,0,0,63,0,0,22,0,0,0,0,0,0,0,19,17,0,0,0,0,0,4,0,156,0,0,0,43,0,0,0,113,113,0,0,42,0,22,0,0,36,0,330,312,0,0,220,219,164,86,34,12,0,0,12,0,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,19,0,12,12,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,104,32,19,0,0,0,0,3,1,2755,807,3260,1570,7006,15398,187,749493e8afb99e408b61e657b7b4d7c2aaa98c6a192710cbace44fbf3f54c906,Adware,shedun
49783,5740,10792,37984,89672,5756,0,25204,16343,8860,97,1,6,3,2,0,26,33,7,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,26,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,2151,13,3065,24,3,0,4295,3058,1511,2006,666,11536,189,e9822b5fe2d7152309d85fcb9be03902324b360af1ebe38b0e82046cf61203ff,Adware,airpush
51592,5136,12344,33564,90856,7240,0,17431,14246,3184,34,2,4,1,2,0,11,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,28,0,0,0,2,0,0,0,0,0,37,36,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,13,0,0,0,0,3,1,1128,3822,4268,2969,1774,13961,188,36bfe0d79b644b28bb2dec660f0dd6747fc13b1903cea379f47ec7d658b73b22,Adware,inoco
49612,4748,11008,34812,88736,5212,0,17315,14180,3134,46,2,5,1,2,0,10,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,3,0,1734,3441,3344,905,2603,12027,189,9aac7c5a9c5c49d4c2e560e707102baa517ab1f1c6ab53f9b5a4df639b858410,Adware,adend
14606,1792,10904,3192,51284,1800,0,6531,4588,1942,0,0,2,0,2,0,4,24,3,13,0,0,0,0,0,0,219,73,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,0,3,0,0,35,0,140,280,6,72,0,0,77,230,144,152,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,34,0,0,37,68,2,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,72,69,34,1124,8,2475,10,4,2,1515,5790,3568,1476,5488,17837,191,abf84109ea0fe4946d385c9c58e616f2c0980d06330d70663dd22508701f1888,Adware,shedun
79788,4104,10808,60524,84492,11192,0,26649,19803,6845,188,5,11,8,2,0,18,32,5,28,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,4,0,0,0,3,0,12,0,0,0,2,2,0,0,8,8,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,40,40,42,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,1,1222,12,37967,614,4,0,1731,2684,1945,3536,4035,13931,189,cbe228ecafe20fa52918d225c8c06860a84738f92097ef1129dbe42d8b8be2f6,Adware,dianle
