Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_error,Logcat_info,Logcat_debug,Logcat_verbose,Logcat_total,Process_total,Hash,Category,Family
138251,34400,8456,84460,94464,34592,0,71189,64789,6399,58,3,6,1,2,0,29,32,13,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,146,182,0,0,0,0,0,0,61,0,0,8,8,0,14,14,53,68,0,0,8,0,0,0,0,14,0,58,116,11,0,237,237,517,887,76,14,0,8,30,0,0,0,0,0,0,0,21,0,0,0,0,0,0,286,0,33,0,7,0,14,0,0,0,34,38,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,22,0,7,519912,765,107788,811,6,2,3130,798,4719,136,3277,12060,191,f27ca07e46120b3cc9b3d3406f5c1bfc4b2b1a891cd9beafab5d765bcfa01bc6,Backdoor,hiddad
49849,6392,11392,36732,78864,6552,0,13865,11397,2467,39,5,6,1,2,0,19,31,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,3,1,2158,606,434,5917,3101,12216,191,9de9a09a6569bd4f62d9415c049d2079d9a15162e44236ae86bef79eda78f6a2,Backdoor,androrat
69462,4520,10668,53624,99392,8624,0,24359,19840,4518,181,13,6,3,2,0,21,40,15,32,0,0,0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,6,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,4,0,0,0,0,2,4,0,4,0,0,43,41,38,27,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,1,1201,12,5274,13,3,0,761,3426,2952,113,2461,9713,190,3736d0e7c72178ac1858466b80b4f05a19b7b75d40f78f41fc6c7f348f27c8dd,Backdoor,hiddad
57179,5472,10852,45088,92656,5488,0,12558,10722,1835,4,1,5,1,2,0,8,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,236,0,0,0,0,0,0,0,224,112,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,24560,74,9578,80,2,1,132,755,4044,8321,1977,15229,191,b9425df1ce7dae1ff1fa1c6467c1e9b027fa102648b84e340cc96095f062ab4e,Backdoor,fobus
73027,24768,8792,33148,80840,24968,0,21329,17973,3355,45,3,7,1,3,0,29,32,13,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,10,10,0,0,1,0,0,0,0,28,0,50,100,9,0,39,39,76,56,9,0,0,9,48,0,0,0,0,0,0,0,8,0,0,0,0,0,0,153,0,10,0,1,0,0,0,0,0,34,28,0,0,2,0,0,0,0,0,16,0,0,11,0,0,0,0,0,49,0,8,49575,300,73898,355,5,4,2733,3363,1110,6262,256,13724,191,f61baa169bebf8405cddb96a37989998ee09e121309a3a24a684cf027fc6f56f,Backdoor,hiddad
52221,6184,11180,39036,79984,6228,0,16223,12408,3814,57,7,7,2,2,0,21,34,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,3,1,12631,3095,370,2611,771,19478,191,498b731f204d9870155f1f8176fd2db2bb75ce66ac4cd8165e99870c82f5b899,Backdoor,androrat
101671,10160,10012,80840,76916,13408,0,21217,16722,4494,52,2,5,1,2,0,15,31,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,36,0,0,0,24,0,24,12,0,12,0,0,12,0,0,0,0,3,0,30,60,0,0,708,354,11,11,17,14,8,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,3,6868,60,15817,172,4,1,112,522,1193,6663,2223,10713,191,6b12851b4c39fb98993609a03e13df5f69b6520418875a0637cd986633509c12,Backdoor,hiddad
47608,3520,12308,37296,89916,3536,0,8071,5983,2087,4,1,5,1,2,0,7,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160,80,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,16941,56,7665,61,3,1,7740,572,3183,1896,136,13527,192,9ce88306744caa17512eeedf8352b2a27297b7e1e56202502204df308171e59f,Backdoor,fobus
79496,28032,11956,41708,110272,29312,0,22431,19093,3337,25,2,5,2,4,0,25,34,14,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,196,196,1,0,0,0,0,0,18,0,36,18,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,18,0,0,0,25,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,19,22151,68,10787,86,3,0,277,4293,4491,2802,2212,14075,196,71a4d0a41e46f3c87ea0dc1ddfff176f9c4859d241a533aeef84c56d599ecff0,Backdoor,droidkungfu
68500,3688,10720,53512,97604,7612,0,24146,19842,4303,198,8,6,3,2,0,22,37,16,36,0,0,0,0,0,0,53,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,6,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,9,0,0,0,0,2,4,0,0,0,0,61,65,57,36,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,1,1124,12,5081,12,3,0,2908,3172,722,113,3374,10289,191,6fe14ffaf38541431c8224a1d5722d6345448a509e025f2b75488fb7b003caef,Backdoor,hiddad
97843,34404,10620,50772,110168,38032,0,19725,16923,2801,30,1,4,1,4,0,22,35,14,43,3,0,0,0,0,0,198,66,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,2,0,0,0,3,0,245,0,0,0,77,0,0,0,169,169,0,0,77,0,0,0,0,0,0,238,217,0,0,591,591,427,263,198,172,0,0,82,0,22,0,0,0,0,0,21,0,0,0,0,0,0,26,0,1,0,0,0,42,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,21,679,7,19772,273,2,0,422,2268,2938,5241,874,11743,190,d796c9bd1fe3dca00dfe3094e227d4110d04d7ef7063f37b3ba3937d941e9b5f,Backdoor,hiddad
