Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_verbose,Logcat_warning,Logcat_error,Logcat_total,Process_total,Hash,Category,Family
95109,15812,8212,61320,66956,19884,0,42858,34661,8196,1144,3,12,5,4,0,17,40,16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,54,5,0,5,34,0,12,12,8,20,9,9,34,0,42,0,3,30,0,11,22,3,10,0,0,21,20,7,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,52,0,12,0,1,0,0,0,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0,0,0,0,0,41,2,1,32209789,27235,608328,14753,4,4,2686,3025,780,12658,1505,20654,186,b99a48e9fbf81a10a2120b8a4f1b388e0d862b81ae43b84aa35d7e85d09cee64,Zero_Day,SINGLETON:61de1a7e7740bc9d36cade285fd4e001
64014,4160,10716,52992,88516,4172,0,34769,27787,6981,93,4,10,7,3,0,18,35,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1192,11,1335,14,4,0,1520,857,2078,3180,2972,10607,189,c215c8e04435292df60af2421662a4e14f3ff5065aa4b223fa25be3a4787b4ae,Zero_Day,SINGLETON:7a55af6d90039facc2742906d9e5e366
57612,13468,9608,22760,77184,18468,0,12268,11021,1246,15,1,4,1,2,0,10,27,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,4,0,2971,982,1513,3742,2567,11775,186,fcb04c0a05f252acbc55f68915a184637a0ac795f65f8c332e61d1f72dc8efe7,Zero_Day,SINGLETON:ef36db9dfd66710f1d965e976c67363a
45748,3596,11124,35232,92352,3604,0,21322,16761,4560,83,6,7,3,2,0,14,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,1775,3603,785,1955,3005,11123,188,f60293434bf9e4dce22c030380065be0d3d943cad48349e676b5a0ff7b17c278,Zero_Day,SINGLETON:b13711760dfbab5ab48e60008a76dc58
61736,3900,10544,51432,83716,3912,0,36012,29105,6906,63,3,8,5,3,0,14,34,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2268,20,2311,25,4,0,3048,1519,3042,1010,2295,10914,187,140757b9134241666f418c1af6b59bac30765daee76b86f3c2a0de1458d75cdb,Zero_Day,SINGLETON:9ab13dc2ee28a592f84ee4b6637055ef
62650,10172,11112,41996,98348,10340,0,16095,12377,3717,38,3,6,2,2,0,15,29,5,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,413,229,15,0,0,14,28,0,0,0,0,0,0,0,14,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,92691,123,16008,140,3,1,2572,5053,764,2436,1660,12485,187,73bc3bc68c9d8fd30035ddaf6e9e1f16d866d318959a1c717664708780ddfa38,Zero_Day,SINGLETON:c054d502e29ba2c30384982ea695e82a
116839,8528,10420,100944,89216,8808,0,43243,33105,10137,492,5,12,6,13,0,37,38,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,8,0,136,46,0,64,16,0,24,24,71,120,2,2,16,0,1,0,0,17,0,16,28,17,12,1,1,116,111,26,0,0,0,2,0,0,0,0,0,0,14,0,0,1,0,0,0,0,7,0,2,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,48,2,1,0,1,0,0,0,0,26,0,1,19369,58,22041,295,4,2,2597,1518,2385,599,3686,10785,185,6a9c087761f9b9f91bb4fc874c4f1c76cea1b554ced509b69065fc5250dc29dd,Zero_Day,SINGLETON:f69be1f87ca478c2f1d207d368a35bce
135209,19812,10616,103112,97860,20068,0,41786,29378,12407,222,2,7,2,5,0,37,37,24,67,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,32,0,370,83,12,95,12,0,7,7,121,338,228,262,21,0,1,0,0,34,0,22,40,16,4,3,2,1108,1549,0,0,0,0,24,0,0,0,0,0,12,0,12,0,1,0,0,0,0,19,0,10,0,0,0,0,0,0,0,0,16,16,0,2,0,0,0,0,6,8,0,0,35,0,0,0,0,0,31,4,3,1770719,1500,90292,992,5,2,1671,2162,4200,700,2453,11186,187,19ce587249a7610463c3ac7d7a9b2725f1fcdda71bffba48a7d58263e3c23525,Zero_Day,SINGLETON:3325bfdd126f35ac793801d41806857b
111999,32012,11068,70260,93172,33208,0,38449,29913,8535,155,1,7,4,4,0,40,39,10,42,3,0,6,0,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0,6,0,0,179,125,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,31,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,7,0,1,1216685,1297,276085,1152,3,0,1568,1586,3486,1510,2658,10808,187,77cc5bebaabddcfccffc76e13339f58e483a38b94d2d1c0c628e1c70673aa3ea,Zero_Day,SINGLETON:6dc3045fa356d5b9ce100a66988f344e
85080,10932,11264,58536,95964,15476,0,46309,38361,7947,350,3,6,2,2,0,48,31,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,3185,749,1839,1676,3814,11263,189,912fb8d49f920c3ab597e77eeb17bf51bf03395a4a684d9438c0ac52b68c58ee,Zero_Day,SINGLETON:bb71d2a0c4870ae7ad932df73b5582b2
