Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_error,Logcat_warning,Logcat_verbose,Logcat_info,Logcat_total,Process_total,Hash,Category,Family
67541,6208,9952,53732,84884,6376,0,24718,19462,5255,289,11,10,7,2,0,29,39,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,7,0,1,2,0,8,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,1,5900,28,3804,47,2,0,635,2733,1779,6436,114,11697,192,9e8c51468e4dfa18f83ed60353238c9fa369af83f707561a52904e5948def62b,Zero_Day,SINGLETON:f36c9fe89a7bbc23ff3d9bf14e2208db
39308,4076,12240,28628,85344,4092,0,15683,12834,2848,8,1,5,1,2,0,9,27,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,8,0,0,0,0,3,0,7559,1921,600,126,2654,12860,189,3eb5291b62365dcc05bab643c338f3117aaecb6814834898afcfb329451059be,Zero_Day,SINGLETON:ff64964674aa1d7029d5b663bc572298
32744,4404,10436,19532,74260,4416,0,6366,4487,1878,0,0,2,0,2,0,2,23,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3133,123,2922,1180,2762,10120,193,bdc57089d8bb3259783896546c7a9d5b79d32c3091f4d4def2ccb221df7dc6a1,Zero_Day,SINGLETON:2b53a42221896b53eaec2c2537591948
69441,9332,10932,49900,97816,12184,0,32033,29380,2652,17,3,7,2,2,0,16,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,34,0,0,0,0,0,62,0,0,0,32,0,0,0,30,30,0,0,32,0,0,0,0,24,0,38,76,4,36,0,16,86,86,47,0,0,0,28,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,16,32863,227,55160,263,4,2,2683,3532,1282,12850,106,20453,192,b2e2e5888d94a1503acf7df242a92a781c96de34d581e21433e2e92b29c8a11f,Zero_Day,<unknown>
55076,2920,11372,39964,95324,8132,0,29926,25663,4263,27,2,5,1,2,0,11,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,3,0,8841,1062,1929,3070,236,15138,192,44846a0a9007d7d4270fb84d18a7a363584cf11bfc124c5a6f98a8ab90dfee85,Zero_Day,SINGLETON:431c6abd2392438b23e94fdbcb9582c4
67861,7836,9908,47528,86348,11920,0,25783,20170,5612,271,9,7,4,2,0,31,33,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0,2,0,0,1500,25,2,0,3104,120,3205,701,1606,8736,191,f7405ccf8cb87c81d750098f160e8ad000c332d63e270fdd04a16463db55ae99,Zero_Day,SINGLETON:2503fb5c084817ec964f6a7e9f00c7ff
75724,5880,9856,60924,94296,6760,0,26301,21913,4387,154,23,6,2,2,0,31,35,41,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,24,0,0,0,24,24,0,0,12,0,0,0,0,3,0,2,4,0,2,1,1,2,1,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,23,0,3,2363,14,2144,17,3,1,115,3465,855,4643,1862,10940,191,01f25825cbd0c4785c000a878035624e96bb21fbb0766a5683c6de65963b184b,Zero_Day,SINGLETON:b10a1ed1ad8a38dfbfb0bbfc09715d2c
108927,36188,9948,60884,67884,40692,0,36489,30650,5838,272,9,7,2,4,0,48,38,10,42,3,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,53,58,0,0,2,2,0,0,10,8,16,4,8,4,0,0,0,0,4,8,12,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0,0,0,0,0,0,0,0,36,0,2,0,0,0,0,4,1,1811,310,1027,2315,2993,8456,192,2f630b5674e58f6d93400ad130aeecc30d365a83cd8ecaf4888a0ef44041265c,Zero_Day,SINGLETON:cd400abe4426b3c249923b3be11c57bb
46677,6060,11060,34700,85996,6076,0,21424,18952,2471,20,2,6,2,2,0,11,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,8,0,0,0,0,3,0,808,3366,6507,2484,114,13279,192,981b712c872fab733773f1173053930614e8cb949b76b2c905b4c42066416e09,Zero_Day,SINGLETON:889cab1e22dd158e0aeffdb81ad54ea1
159433,17040,10836,134448,94180,17716,0,102546,60629,41916,49,3,6,3,4,0,30,36,9,36,3,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,8,0,0,665,334,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,0,1,2225803,2199,145853,1712,2,0,1173,1589,2021,108,4818,9709,193,ac06473567c0524237943d89584d3ae89b329dd784fd0f372570ab01dd748150,Zero_Day,SINGLETON:d77814bc0b0267a9092ac3bc17fc39e3
