Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_debug,Logcat_total,Process_total,Hash,Category,Family
79351,21660,11588,48736,94460,22904,0,36167,26372,9794,31,1,5,1,4,0,22,32,7,30,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,0,2751,1817,2186,1503,571,8828,188,853373f1ef88c3c226b75ddc362796abb1541049d32dfcb6cdd74c3faed72178,Riskware,revmob
67135,8416,8484,44300,74052,9816,0,21880,16025,5854,213,12,5,2,2,0,266,32,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,4,0,0,0,1,0,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,0,0,2,0,6,12,0,4,0,0,23,21,11,8,4,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2124,12,5487,30,4,0,5391,2213,3994,1519,486,13603,182,39fec703f587b911bd5a26c570076b24343435b250794c4a4d4aabc41087de67,Riskware,smsreg
54971,9664,10460,27576,70380,9844,0,7846,4973,2872,8,0,7,1,2,0,5,25,3,12,0,0,0,0,0,0,126,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,2,0,0,21,0,86,172,6,42,0,0,49,188,84,92,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,21,0,0,23,2596,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,42,44,21,739,8,1564,11,4,2,1506,3256,4522,984,2775,13043,188,2e6b5d089d4ca9e712709c4ce0a3470f8ee7e97791a0e9dece35539e377d6b7c,Riskware,skymobi
134448,13104,10540,88136,165576,13604,0,41209,32823,8385,73,1,9,1,7,0,69,44,17,69,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,5,1,32,4,0,0,0,19,0,75,0,0,6,21,0,33,33,22,55,0,0,23,0,2,0,0,11,0,77,104,1,0,153,153,115,303,0,0,0,5,6,0,10,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,3,330,33,32,0,0,0,0,0,0,78,48,0,0,0,0,0,0,0,0,47,2,3,0,0,0,0,4,2,1411,4436,1384,1512,480,9223,189,e391e12fda4eae8aded6db482b7dd66ca13fd622da8ca299fbe9595201a9d91e,Riskware,triada
110444,44204,10644,52656,94340,45880,0,27770,22887,4882,7,1,6,1,4,0,42,36,13,49,3,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,6,21,8,0,0,0,45,0,81,6,0,6,45,0,5,5,31,36,0,0,45,0,0,0,0,17,0,116,132,8,0,33,40,186,150,11,2,2,4,0,0,2,2,0,0,0,2,5,0,0,0,0,0,0,6,0,4,0,12,0,8,0,0,4,16,4,4,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,59,3,4,24163,58,9261,98,5,2,1076,2597,3167,2527,1520,10887,185,a854b72f01c601e527cf6deebd803b701b11a58326ee2cedf4981bad856fe377,Riskware,smsreg
88280,33696,10696,42796,97924,35104,0,13325,10453,2871,28,1,4,1,4,0,26,32,13,39,4,0,0,0,0,0,156,52,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,6,0,0,0,10,0,206,0,0,0,68,0,0,0,138,139,0,0,68,0,20,0,0,2,0,212,212,18,0,504,523,343,219,186,176,40,0,68,0,22,0,0,0,0,0,18,0,0,0,0,0,0,62,0,17,0,0,0,56,0,0,0,38,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,20,18,6880,79,27206,367,4,1,4114,3918,1854,2998,1418,14302,184,eeff6de89bfdf4632a317e8ec17f72933386a64e0211b7dad55f0506b238f486,Riskware,smsreg
34538,7300,9956,17300,70548,7304,0,5398,3788,1609,0,0,2,0,2,0,3,21,2,8,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,5,5,0,0,1,0,10,0,0,1,0,26,52,3,44,0,0,78,204,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,23,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,23,553,4,1187,5,5,1,3628,9021,821,8628,2172,24270,187,7bab588f68aa05e973f357757f7cdc9c4eafbeefc55cea532dcdd203b874e09a,Riskware,smsreg
33125,3480,9644,17072,60936,3492,0,5408,3872,1535,0,0,2,0,2,0,2,22,6,9,0,0,0,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,2144,1121,1510,2921,2790,10486,186,10d66bab1e3f4c23e37e8254be3150e37c1f16e316b86031cad8c01bee6c5d8b,Riskware,smsreg
54509,19920,10976,23096,52416,20000,0,8726,4941,3784,0,0,3,0,2,0,4,22,1,6,0,0,0,0,0,0,180,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,0,120,246,2,58,0,0,59,198,119,130,4,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,31,3466,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,58,60,29,571,4,1272,5,4,3,3357,1162,3995,3106,1512,13132,188,fe0b74115088cc1287691de764d0dc49920e825f26bc9accef462bf249d97236,Riskware,skymobi
65895,8956,10748,39676,97440,16912,0,22800,16978,5821,100,2,4,1,2,0,14,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,21,9,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7578,63,9576,75,4,0,703,2489,2835,4905,1509,12441,187,7431969e911ea4eda5db4a54fffd5bb133e32dd9b2ff55561470a7d8137e77d7,Riskware,smsreg
49051,8812,11100,32428,94904,8820,0,19077,13981,5095,48,2,4,1,2,0,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,22,33,0,8,8,8,1026,1026,119,0,0,0,0,0,119,0,0,0,0,0,1,0,0,0,0,0,0,165,0,149,0,70,78,2,0,0,0,8,4,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,0,8,1275900,1607,130426,1561,3,1,3016,4813,1703,1573,3759,14864,188,9f55f0e4fabdb81b1677bdcf28e8a3366a24e3c6fafa2c79d9c8a00c9a30c963,Riskware,smspay
