Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_SwapPssDirty,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_AssetManagers,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.os.Process_start,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_JavaNativeInterface_java.lang.Runtime_loadLibrary,API_JavaNativeInterface_java.lang.Runtime_load,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_postWebMessage,API_WebView_android.webkit.WebView_savePassword,API_WebView_android.webkit.WebView_setHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_getHttpAuthUsernamePassword,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_Database_android.database.sqlite.SQLiteDatabase_create,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_DeviceInfo_android.content.pm.PackageManager_getInstallerPackageName,API_DeviceInfo_android.content.pm.PackageManager_getInstalledApplications,API_DeviceInfo_android.content.pm.PackageManager_getInstalledModules,API_DeviceInfo_android.content.pm.PackageManager_getInstalledPackages,API_Network_java.net.URL_openConnection,API_Network_org.apache.http.impl.client.AbstractHttpClient_execute,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_Network_com.android.okhttp.internal.http.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,Process_total,Hash,Category,Family
47120,3088,12124,33448,102224,4876,0,17426,14086,3339,34,2,4,1,2,0,11,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,27,0,0,0,2,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,2,2,2123,226,5257,648,2442,10696,191,951fbd8d49f4482d5f141108bc582aa5a6aa213366c4acd01435d493de067938,Adware,inoco
20465,2680,8808,6020,77732,2848,0,8220,6527,1692,0,0,5,0,2,0,8,26,4,16,0,0,0,0,0,0,180,64,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,4,0,3,3,5,8,0,0,4,0,21,0,0,22,0,92,184,11,40,0,0,88,142,112,117,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,21,0,0,32,42,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,46,42,21,1369,14,6726,18,4,3,2919,108,3496,2838,1219,10580,192,ef62cda93085540f2c5b314b208c64203d60c9b8181d4813bc54d39a82112875,Adware,shedun
72434,7252,10228,53984,77260,9792,0,28025,24001,4023,49,1,5,1,2,0,11,29,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,57,0,0,0,40,0,28,14,3,17,0,0,20,0,1,0,0,10,0,3,6,22,0,6,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,6,1506,8,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,47,0,8,36786,42,4582,62,3,4,2360,5589,103,785,2790,11627,188,bd98a96514b2740dc6d73d4e1bf81f983b601d280892d2d4e2880f0caefe6fcd,Adware,ewind
51316,2876,12820,37840,103764,4708,0,19970,15570,4399,102,6,7,3,4,0,14,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,0,0,0,2,0,0,0,0,0,25,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,7,0,0,2520,42,2,1,2539,569,2866,3122,300,9396,191,fd40c04a6782262cc9c5b53506fbd2a5853bbc5292b9a55fe81122d67de9b385,Adware,inoco
28906,2228,10460,17292,72248,2240,0,5346,3646,1699,0,0,1,0,2,0,2,22,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,1274,5118,2246,3641,111,12390,192,574b3c8d444145163dc799fe137150fa1502e0178e1fe676151a42287e1bf928,Adware,baiduprotect
65304,26984,12436,29548,89248,28156,0,11716,8445,3270,9,0,6,1,4,0,14,29,7,28,0,0,1,0,0,0,0,0,0,0,40,0,0,14,0,0,0,0,0,0,0,14,12,0,0,0,0,0,33,0,126,0,0,0,34,0,0,0,92,92,0,0,32,0,14,0,0,24,0,262,264,2,0,189,189,324,177,50,48,28,14,18,0,11,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,29,5451,589,558,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,77,23,14,502294,381,13120,208,3,2,6027,3086,4125,1260,268,14766,194,64b5d51108f22fcfa03c38287dd60d9882121444a3a086a358f46a8d5eb74496,Adware,shedun
34954,3204,9516,23912,78812,3216,0,7031,5095,1935,0,0,3,0,2,0,3,22,6,11,0,0,0,0,0,0,192,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,148,298,0,80,0,0,34,34,185,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,47,4412,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,73,47,0,0,0,0,2,3,56,4270,2234,2739,3110,12409,190,c66fe6e66803bf3341682d5951bef502cefb0346216a06d7a49c866c0a99d0b1,Adware,shedun
60685,2792,10140,48488,78364,7020,0,24657,18834,5822,275,3,6,3,2,0,11,30,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,20,0,0,0,7,7,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,480,12,6000,100,2,0,2001,1115,116,14724,2742,20698,190,6cf1ee38e67fd19fd4f47452b704168c0a091e08b6ae9895ce5b922ad2a0c3a3,Adware,dowgin
122837,23132,10628,91696,81500,24068,0,38882,29749,9132,129,3,6,2,4,0,43,38,18,43,2,7,4,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,80,0,0,0,4,0,0,0,76,76,2,2,4,0,0,0,0,2,0,60,64,0,6,0,0,604,326,4,0,0,0,20,10,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,15,0,2,0,4,0,0,0,112,6,6,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,12,0,2,561429,882,135203,870,2,1,1707,155,2966,1292,2684,8804,194,7bab5c10d537aa43443259d97c6bdf8b65fcb6a798bb8ae7bb418094da1adcc6,Adware,airpush
135147,26016,9824,102092,76532,26732,0,42582,33381,9200,87,2,8,5,4,0,45,38,17,69,3,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,66,109,0,38,0,0,131,273,1,0,0,15,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,37,0,37,0,0,0,2,0,0,5,0,26,13,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,40,0,1,525002,574,46908,426,2,0,1597,5288,2930,393,2068,12276,192,1046bcfe249db28a3187e1277d26fa92064bc5e693123c5d0d2ac85342357a1b,Adware,airpush
76001,9916,8500,55372,73392,11732,0,36227,30915,5311,246,4,7,3,2,0,26,37,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,5,2,0,0,180,179,8,32,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,69,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0,7,0,1,906108,897,52442,708,3,1,1851,794,110,4368,2619,9742,191,15dc4d2811a1bb3133f73ef12ceea596781572d95bab00bac2681650efb45afd,Adware,dowgin
